-2.52,3.47,9.30
-2.46,3.50,9.27
-2.40,3.56,9.30
-2.38,3.59,9.31
-2.31,3.67,9.38
-2.23,3.68,9.38
-2.25,3.79,9.32
-2.16,3.80,9.30
-2.15,3.86,9.33
-2.04,3.90,9.31
-2.01,3.91,9.35
-2.02,4.05,9.26
-1.92,3.99,9.34
-1.89,4.08,9.30
-1.83,4.17,9.28
-1.69,4.13,9.31
-1.73,4.19,9.31
-1.65,4.22,9.32
-1.55,4.23,9.33
-1.53,4.28,9.35
-1.44,4.35,9.33
-1.38,4.39,9.38
-1.30,4.41,9.32
-1.28,4.41,9.28
-1.23,4.45,9.34
-1.24,4.50,9.35
-1.08,4.56,9.31
-1.04,4.51,9.37
-0.95,4.59,9.31
-0.90,4.61,9.34
-0.87,4.64,9.34
-0.74,4.71,9.35
-0.65,4.72,9.36
-0.68,4.73,9.40
-0.53,4.72,9.32
-0.50,4.76,9.38
-0.47,4.81,9.39
-0.41,4.79,9.34
-0.33,4.80,9.34
-0.25,4.84,9.39
-0.17,4.86,9.36
-0.10,4.85,9.36
-0.09,4.94,9.40
0.00,4.82,9.44
0.11,4.95,9.41
0.15,4.92,9.37
0.26,4.95,9.36
0.28,4.94,9.41
0.39,4.99,9.38
0.43,4.99,9.31
0.47,4.99,9.39
0.53,5.00,9.42
0.61,5.00,9.35
0.68,5.00,9.39
0.78,4.98,9.39
0.80,4.97,9.41
0.89,4.95,9.39
0.93,5.02,9.38
0.96,4.99,9.36
1.05,5.02,9.38
1.14,5.01,9.39
1.25,4.98,9.43
1.30,4.91,9.41
1.34,4.97,9.41
1.41,4.95,9.38
1.46,4.93,9.44
1.56,4.91,9.41
1.63,4.91,9.38
1.68,4.94,9.39
1.72,4.87,9.37
1.81,4.86,9.41
1.91,4.85,9.43
1.93,4.85,9.39
1.99,4.83,9.41
2.06,4.83,9.48
2.13,4.80,9.38
2.20,4.79,9.43
2.30,4.76,9.39
2.31,4.72,9.40
2.36,4.67,9.43
2.42,4.63,9.46
2.57,4.65,9.44
2.57,4.65,9.40
2.68,4.54,9.41
2.72,4.52,9.39
2.73,4.48,9.40
2.83,4.45,9.44
2.84,4.42,9.45
2.96,4.39,9.41
2.99,4.40,9.40
3.04,4.36,9.39
3.13,4.28,9.36
3.21,4.31,9.42
3.20,4.23,9.41
3.27,4.22,9.38
3.24,4.13,9.43
3.40,4.11,9.43
3.47,4.14,9.39
3.44,4.05,9.43
3.53,4.00,9.39
3.59,3.97,9.40
3.61,3.95,9.44
3.73,3.86,9.43
3.71,3.84,9.43
3.73,3.78,9.43
3.81,3.72,9.46
3.93,3.64,9.42
3.92,3.57,9.39
3.96,3.54,9.41
4.04,3.52,9.38
4.06,3.46,9.45
4.13,3.45,9.44
4.11,3.39,9.43
4.19,3.29,9.38
4.24,3.25,9.48
4.25,3.17,9.43
4.32,3.11,9.41
4.28,3.12,9.40
4.38,3.08,9.42
4.39,3.01,9.42
4.43,2.98,9.42
4.45,2.90,9.38
4.51,2.84,9.38
4.50,2.76,9.43
4.54,2.71,9.45
